-0.4016113	-0.7751465	-0.7910156	-0.7800293	-0.7580566	-0.7336426	-0.6970215	-0.7226562	-0.6799316	-0.6591797	-0.6274414	-0.6433105	-0.6030273	-0.5944824	-0.5761719	-0.5566406	-0.5285645	-0.4980469	-0.4748535	0.5932617	1.514893	1.724854	1.367188	-0.01831055	-2.547607	0.7751465	1.558838	2.001953	1.66626	1.286621	1.223145	3.085938
-0.6066895	-0.7836914	-0.7653809	-0.760498	-0.7263184	-0.6970215	-0.657959	-0.6811523	-0.6384277	-0.6176758	-0.5847168	-0.5993652	-0.5627441	-0.5566406	-0.5456543	-0.5163574	-0.4846191	-0.4492188	-0.4077148	0.7775879	1.573486	1.746826	1.376953	-0.01098633	-2.545166	0.7739258	1.560059	2.003174	1.66748	1.291504	1.223145	3.088379
-0.6933594	-0.7739258	-0.7299805	-0.7324219	-0.6884766	-0.6591797	-0.6164551	-0.6433105	-0.5981445	-0.5773926	-0.5480957	-0.559082	-0.5249023	-0.5187988	-0.4943848	-0.46875	-0.4272461	-0.3173828	0.2880859	0.8483887	1.612549	1.767578	1.387939	-0.002441406	-2.542725	0.7788086	1.561279	2.004395	1.669922	1.296387	1.228027	3.092041
-0.7336426	-0.7458496	-0.6872559	-0.6945801	-0.645752	-0.6164551	-0.5737305	-0.5981445	-0.5541992	-0.5358887	-0.4992676	-0.5163574	-0.4748535	-0.4663086	-0.4296875	-0.3686523	-0.02807617	0.5187988	0.6921387	0.8569336	1.638184	1.787109	1.403809	0.009765625	-2.53418	0.7836914	1.568604	2.009277	1.673584	1.30127	1.234131	3.100586
-0.7409668	-0.7080078	-0.6396484	-0.6518555	-0.6005859	-0.567627	-0.5297852	-0.5493164	-0.5065918	-0.4797363	-0.4223633	-0.4467773	-0.3601074	-0.2502441	0.02929688	0.4956055	0.6359863	0.7434082	0.8203125	0.8361816	1.646729	1.798096	1.411133	0.01831055	-2.523193	0.7922363	1.573486	2.01416	1.680908	1.304932	1.239014	3.110352
-0.7275391	-0.6689453	-0.5932617	-0.6091309	-0.5493164	-0.5249023	-0.4650879	-0.4992676	-0.4370117	-0.3808594	0.1049805	-0.135498	0.4858398	0.5651855	0.6494141	0.7312012	0.7897949	0.8410645	0.8654785	0.8032227	1.643066	1.801758	1.416016	0.02319336	-2.520752	0.793457	1.577148	2.016602	1.68457	1.307373	1.242676	3.115234
-0.7067871	-0.625	-0.546875	-0.5639648	-0.501709	-0.4638672	-0.3430176	-0.4272461	-0.09887695	0.4125977	0.6481934	0.5957031	0.7116699	0.7421875	0.7922363	0.8325195	0.8520508	0.8654785	0.8605957	0.7556152	1.633301	1.800537	1.416016	0.02685547	-2.51709	0.7958984	1.578369	2.019043	1.68335	1.311035	1.246338	3.117676
-0.6750488	-0.5822754	-0.4992676	-0.5187988	-0.4382324	-0.3466797	0.4602051	-0.04516602	0.5871582	0.6726074	0.7836914	0.7531738	0.8129883	0.8203125	0.8520508	0.8666992	0.8630371	0.8557129	0.8325195	0.7116699	1.619873	1.795654	1.417236	0.02685547	-2.515869	0.7958984	1.578369	2.019043	1.687012	1.312256	1.25	3.121338
-0.6408691	-0.5419922	-0.435791	-0.4699707	-0.2307129	0.4260254	0.6750488	0.5883789	0.736084	0.7836914	0.8422852	0.8239746	0.8496094	0.8422852	0.8630371	0.859375	0.838623	0.8203125	0.7910156	0.6628418	1.606445	1.790771	1.414795	0.02929688	-2.514648	0.7995605	1.57959	2.021484	1.688232	1.313477	1.25	3.121338
-0.6054688	-0.5053711	-0.2062988	-0.3967285	0.5114746	0.6506348	0.7751465	0.7287598	0.8056641	0.8288574	0.8520508	0.8459473	0.8459473	0.8312988	0.8422852	0.8300781	0.8032227	0.7763672	0.7421875	0.6188965	1.589355	1.784668	1.414795	0.02807617	-2.514648	0.7983398	1.580811	2.021484	1.689453	1.315918	1.251221	3.122559
-0.5712891	-0.4467773	0.5212402	-0.02319336	0.6774902	0.7507324	0.8190918	0.7995605	0.8288574	0.8374023	0.838623	0.8361816	0.8239746	0.8007812	0.8081055	0.7885742	0.7556152	0.7299805	0.6933594	0.5761719	1.575928	1.781006	1.412354	0.02685547	-2.512207	0.7995605	1.582031	2.021484	1.690674	1.315918	1.248779	3.123779
-0.534668	-0.3369141	0.6799316	0.5493164	0.7580566	0.7946777	0.8251953	0.8227539	0.8239746	0.8190918	0.8032227	0.8068848	0.7861328	0.760498	0.7617188	0.7397461	0.7067871	0.6799316	0.6445312	0.5371094	1.5625	1.773682	1.407471	0.02319336	-2.512207	0.8007812	1.583252	2.023926	1.690674	1.315918	1.251221	3.122559
-0.5004883	0.3198242	0.7617188	0.6774902	0.793457	0.8081055	0.8093262	0.8190918	0.8007812	0.7885742	0.7641602	0.769043	0.7409668	0.715332	0.715332	0.6921387	0.6591797	0.6323242	0.6005859	0.5004883	1.547852	1.768799	1.405029	0.02197266	-2.513428	0.7983398	1.583252	2.022705	1.690674	1.315918	1.251221	3.120117
-0.456543	0.6030273	0.7958984	0.7434082	0.7995605	0.7971191	0.7836914	0.7971191	0.7653809	0.748291	0.7214355	0.7299805	0.6994629	0.6677246	0.6689453	0.645752	0.6140137	0.5871582	0.5566406	0.456543	1.533203	1.761475	1.401367	0.02075195	-2.513428	0.7995605	1.580811	2.022705	1.691895	1.313477	1.248779	3.121338
-0.3894043	0.7043457	0.802002	0.7714844	0.7885742	0.7739258	0.7446289	0.7641602	0.7263184	0.7067871	0.6774902	0.6835938	0.6530762	0.6262207	0.6262207	0.6018066	0.5712891	0.5456543	0.5163574	0.390625	1.51123	1.75293	1.397705	0.01831055	-2.512207	0.7983398	1.583252	2.021484	1.688232	1.314697	1.247559	3.118896
-0.1147461	0.7556152	0.7873535	0.7714844	0.7629395	0.7397461	0.7067871	0.7287598	0.6860352	0.6628418	0.6323242	0.6420898	0.6115723	0.5810547	0.5834961	0.5603027	0.5285645	0.5041504	0.4760742	-0.007324219	1.391602	1.707764	1.378174	0.006103516	-2.514648	0.7983398	1.578369	2.020264	1.687012	1.312256	1.245117	3.114014
0.4968262	0.7714844	0.7641602	0.7568359	0.7299805	0.7019043	0.6652832	0.6896973	0.6445312	0.6225586	0.5895996	0.6005859	0.5688477	0.5407715	0.5419922	0.5200195	0.4870605	0.4577637	0.4211426	-0.6726074	1.182861	1.633301	1.348877	-0.01342773	-2.51709	0.7971191	1.580811	2.019043	1.68457	1.308594	1.241455	3.106689
0.6323242	0.7714844	0.7336426	0.736084	0.6945801	0.6665039	0.6262207	0.6530762	0.6054688	0.5822754	0.5505371	0.5615234	0.5297852	0.5004883	0.501709	0.4760742	0.4406738	0.3955078	0.324707	-0.814209	1.137695	1.61499	1.341553	-0.01953125	-2.518311	0.7946777	1.577148	2.016602	1.68457	1.306152	1.239014	3.101807
0.6994629	0.7519531	0.6970215	0.7043457	0.6555176	0.625	0.5847168	0.6103516	0.5639648	0.5395508	0.5102539	0.5200195	0.4846191	0.4528809	0.4528809	0.4199219	0.3369141	0.02929688	-0.5639648	-0.8618164	1.094971	1.589355	1.323242	-0.03051758	-2.525635	0.7885742	1.573486	2.011719	1.677246	1.303711	1.234131	3.094482
0.723877	0.7189941	0.6506348	0.6665039	0.6103516	0.579834	0.5383301	0.5651855	0.513916	0.489502	0.4528809	0.4675293	0.4223633	0.3613281	0.3393555	0.2539062	-0.5004883	-0.6677246	-0.7751465	-0.8630371	1.074219	1.571045	1.307373	-0.04760742	-2.539062	0.78125	1.564941	2.005615	1.672363	1.293945	1.225586	3.087158
0.7250977	0.6787109	0.604248	0.6213379	0.5639648	0.5322266	0.4833984	0.5151367	0.4553223	0.4199219	0.324707	0.3735352	0.2185059	-0.3686523	-0.4919434	-0.6188965	-0.7446289	-0.8154297	-0.8642578	-0.8398438	1.074219	1.566162	1.303711	-0.05249023	-2.546387	0.7763672	1.560059	2.001953	1.668701	1.291504	1.219482	3.078613
0.7067871	0.6384277	0.5578613	0.5773926	0.5163574	0.4797363	0.4125977	0.456543	0.3417969	0.2355957	-0.5102539	-0.2844238	-0.6237793	-0.6896973	-0.7409668	-0.7861328	-0.847168	-0.871582	-0.8874512	-0.7971191	1.079102	1.564941	1.300049	-0.05737305	-2.548828	0.7739258	1.557617	1.998291	1.665039	1.287842	1.217041	3.074951
0.6811523	0.5969238	0.5102539	0.5334473	0.4626465	0.4089355	0.2099609	0.345459	-0.4199219	-0.5993652	-0.7128906	-0.6872559	-0.7727051	-0.8129883	-0.838623	-0.8605957	-0.880127	-0.880127	-0.8691406	-0.7495117	1.092529	1.566162	1.300049	-0.06103516	-2.55127	0.7714844	1.557617	1.998291	1.662598	1.2854	1.213379	3.071289
0.6506348	0.5517578	0.456543	0.4846191	0.3735352	0.2001953	-0.5834961	-0.3942871	-0.6811523	-0.7458496	-0.8276367	-0.8007812	-0.847168	-0.8569336	-0.8789062	-0.8764648	-0.871582	-0.8532715	-0.8349609	-0.7006836	1.107178	1.571045	1.298828	-0.06103516	-2.554932	0.769043	1.553955	1.99707	1.662598	1.282959	1.210938	3.068848
0.6176758	0.5102539	0.3625488	0.4284668	-0.1135254	-0.5554199	-0.7446289	-0.6542969	-0.793457	-0.8154297	-0.8691406	-0.8532715	-0.8581543	-0.871582	-0.8679199	-0.8654785	-0.8398438	-0.8129883	-0.7897949	-0.6542969	1.123047	1.573486	1.298828	-0.05859375	-2.556152	0.7678223	1.552734	1.994629	1.660156	1.281738	1.208496	3.067627
0.5822754	0.4650879	-0.1611328	0.3039551	-0.592041	-0.7275391	-0.7922363	-0.7788086	-0.8288574	-0.8569336	-0.8508301	-0.8691406	-0.8410645	-0.8483887	-0.8361816	-0.8276367	-0.7958984	-0.7666016	-0.7385254	-0.612793	1.137695	1.582031	1.30249	-0.05859375	-2.558594	0.7653809	1.552734	1.993408	1.658936	1.280518	1.210938	3.066406
0.5444336	0.3979492	-0.6140137	-0.3613281	-0.715332	-0.8044434	-0.8203125	-0.8288574	-0.8422852	-0.8435059	-0.8422852	-0.8435059	-0.8190918	-0.8117676	-0.8007812	-0.7824707	-0.7507324	-0.7202148	-0.6921387	-0.5700684	1.148682	1.588135	1.306152	-0.05859375	-2.558594	0.7653809	1.551514	1.990967	1.658936	1.280518	1.208496	3.067627
0.5090332	0.1721191	-0.7299805	-0.6225586	-0.793457	-0.8044434	-0.8483887	-0.8227539	-0.8276367	-0.8203125	-0.802002	-0.8117676	-0.7800293	-0.7653809	-0.7556152	-0.7336426	-0.703125	-0.670166	-0.645752	-0.5334473	1.16333	1.591797	1.307373	-0.05615234	-2.562256	0.7629395	1.551514	1.992188	1.657715	1.280518	1.208496	3.068848
0.4699707	-0.5212402	-0.7885742	-0.7202148	-0.8129883	-0.8117676	-0.8215332	-0.814209	-0.7983398	-0.7849121	-0.7617188	-0.7702637	-0.7348633	-0.723877	-0.7080078	-0.6884766	-0.6542969	-0.6262207	-0.6030273	-0.4907227	1.179199	1.5979	1.311035	-0.05371094	-2.558594	0.7617188	1.550293	1.990967	1.656494	1.280518	1.208496	3.067627
0.4260254	-0.6652832	-0.814209	-0.7666016	-0.8044434	-0.7971191	-0.7861328	-0.7910156	-0.7629395	-0.7446289	-0.7165527	-0.7275391	-0.690918	-0.6787109	-0.6640625	-0.6420898	-0.612793	-0.5810547	-0.559082	-0.4382324	1.193848	1.606445	1.312256	-0.05126953	-2.559814	0.7653809	1.550293	1.992188	1.657715	1.280518	1.210938	3.070068
0.333252	-0.748291	-0.7995605	-0.793457	-0.7849121	-0.7702637	-0.7409668	-0.7629395	-0.7202148	-0.7019043	-0.6713867	-0.6835938	-0.6481934	-0.6359863	-0.6201172	-0.5981445	-0.5725098	-0.5419922	-0.5187988	-0.2636719	1.251221	1.625977	1.324463	-0.04638672	-2.558594	0.7653809	1.551514	1.994629	1.658936	1.282959	1.210938	3.07251
-0.09155273	-0.7788086	-0.7897949	-0.78125	-0.760498	-0.7348633	-0.6982422	-0.7250977	-0.6811523	-0.6604004	-0.6262207	-0.6396484	-0.6030273	-0.5957031	-0.5761719	-0.5578613	-0.5273438	-0.4980469	-0.4760742	0.5895996	1.512451	1.721191	1.363525	-0.02197266	-2.554932	0.769043	1.555176	1.99585	1.661377	1.286621	1.218262	3.082275
-0.5578613	-0.7849121	-0.7629395	-0.7592773	-0.7250977	-0.6994629	-0.657959	-0.6835938	-0.6396484	-0.6201172	-0.5847168	-0.5993652	-0.5639648	-0.5578613	-0.5444336	-0.5163574	-0.4833984	-0.4492188	-0.4064941	0.7763672	1.572266	1.745605	1.373291	-0.01708984	-2.55249	0.769043	1.553955	1.99585	1.663818	1.287842	1.219482	3.083496
-0.6689453	-0.7727051	-0.7312012	-0.7312012	-0.6884766	-0.6604004	-0.6188965	-0.6445312	-0.5993652	-0.5786133	-0.5480957	-0.5615234	-0.5273438	-0.5212402	-0.4956055	-0.4699707	-0.4260254	-0.3222656	0.267334	0.8447266	1.611328	1.763916	1.385498	-0.007324219	-2.55127	0.7727051	1.558838	1.998291	1.665039	1.292725	1.223145	3.0896
-0.7189941	-0.7458496	-0.6884766	-0.6958008	-0.6469727	-0.6176758	-0.5737305	-0.5981445	-0.5541992	-0.5371094	-0.4992676	-0.5151367	-0.4736328	-0.4638672	-0.4309082	-0.369873	-0.0402832	0.5175781	0.6921387	0.8581543	1.636963	1.78833	1.401367	0.007324219	-2.539062	0.7800293	1.564941	2.006836	1.672363	1.297607	1.229248	3.100586
-0.7385254	-0.7104492	-0.6408691	-0.6530762	-0.5993652	-0.5700684	-0.5297852	-0.5505371	-0.5053711	-0.4821777	-0.423584	-0.447998	-0.3625488	-0.2575684	0.01831055	0.4931641	0.6335449	0.7434082	0.8203125	0.838623	1.646729	1.799316	1.411133	0.01708984	-2.529297	0.7861328	1.571045	2.010498	1.678467	1.303711	1.236572	3.10791
-0.7299805	-0.670166	-0.5969238	-0.6103516	-0.5517578	-0.5249023	-0.4675293	-0.5004883	-0.4370117	-0.3845215	0.09033203	-0.1452637	0.480957	0.5615234	0.6469727	0.7312012	0.7885742	0.8410645	0.8642578	0.8007812	1.641846	1.802979	1.413574	0.02197266	-2.524414	0.7922363	1.574707	2.01416	1.682129	1.306152	1.241455	3.112793
-0.7116699	-0.6262207	-0.5480957	-0.5639648	-0.5053711	-0.4650879	-0.345459	-0.4260254	-0.1074219	0.4077148	0.6445312	0.592041	0.7092285	0.7409668	0.7922363	0.8325195	0.8508301	0.8654785	0.8618164	0.7568359	1.63208	1.799316	1.416016	0.02319336	-2.518311	0.7946777	1.577148	2.016602	1.68335	1.308594	1.245117	3.117676
-0.6848145	-0.5834961	-0.501709	-0.5187988	-0.4394531	-0.3479004	0.4528809	-0.05737305	0.5834961	0.6713867	0.7836914	0.7519531	0.8105469	0.8203125	0.8520508	0.8654785	0.859375	0.8544922	0.8325195	0.7092285	1.617432	1.795654	1.416016	0.02929688	-2.518311	0.7958984	1.57959	2.019043	1.68457	1.311035	1.247559	3.121338
-0.6518555	-0.5407715	-0.4382324	-0.4699707	-0.2355957	0.4199219	0.6738281	0.5871582	0.7348633	0.7824707	0.8435059	0.8239746	0.8483887	0.8422852	0.8605957	0.8581543	0.8398438	0.8215332	0.7910156	0.6640625	1.602783	1.791992	1.416016	0.02685547	-2.513428	0.7983398	1.57959	2.020264	1.687012	1.313477	1.25	3.122559
-0.6188965	-0.5065918	-0.213623	-0.3979492	0.5053711	0.645752	0.7739258	0.7275391	0.8068848	0.8276367	0.8532715	0.8459473	0.847168	0.8325195	0.8422852	0.8300781	0.7995605	0.7763672	0.7421875	0.6176758	1.589355	1.785889	1.413574	0.02807617	-2.510986	0.7983398	1.582031	2.022705	1.689453	1.317139	1.25	3.125
-0.5810547	-0.4467773	0.5175781	-0.03662109	0.6762695	0.748291	0.8203125	0.7971191	0.8300781	0.8374023	0.8374023	0.8361816	0.8215332	0.802002	0.8056641	0.7873535	0.7556152	0.7287598	0.6921387	0.5773926	1.574707	1.779785	1.412354	0.02685547	-2.509766	0.8032227	1.583252	2.022705	1.690674	1.315918	1.252441	3.122559
-0.5480957	-0.3405762	0.6787109	0.546875	0.7592773	0.7958984	0.8251953	0.8227539	0.8251953	0.8203125	0.8056641	0.8093262	0.7861328	0.760498	0.7641602	0.7421875	0.7092285	0.6787109	0.645752	0.5383301	1.5625	1.774902	1.409912	0.02563477	-2.509766	0.8032227	1.584473	2.023926	1.693115	1.317139	1.251221	3.125
-0.5114746	0.2941895	0.7592773	0.6762695	0.793457	0.8056641	0.8117676	0.8190918	0.7995605	0.7897949	0.7629395	0.7739258	0.7421875	0.7165527	0.7177734	0.6933594	0.6555176	0.6323242	0.5993652	0.4992676	1.550293	1.772461	1.407471	0.02319336	-2.506104	0.8032227	1.585693	2.026367	1.693115	1.317139	1.252441	3.123779
-0.4724121	0.6005859	0.7971191	0.7409668	0.7983398	0.7983398	0.78125	0.7958984	0.7666016	0.7495117	0.7189941	0.7312012	0.6982422	0.6689453	0.670166	0.6469727	0.6140137	0.5871582	0.5578613	0.4589844	1.533203	1.762695	1.403809	0.02319336	-2.506104	0.8032227	1.586914	2.023926	1.693115	1.317139	1.251221	3.120117
-0.4199219	0.7043457	0.802002	0.7702637	0.7885742	0.7739258	0.7470703	0.7653809	0.7263184	0.7080078	0.6774902	0.6872559	0.6530762	0.625	0.6274414	0.6018066	0.5712891	0.5456543	0.5175781	0.3930664	1.513672	1.759033	1.398926	0.01953125	-2.504883	0.8056641	1.585693	2.026367	1.691895	1.317139	1.251221	3.122559
-0.279541	0.7531738	0.7897949	0.7739258	0.7617188	0.7397461	0.7080078	0.7299805	0.6860352	0.6665039	0.6323242	0.6445312	0.6115723	0.5822754	0.5834961	0.559082	0.5285645	0.5029297	0.4748535	0.006103516	1.396484	1.713867	1.381836	0.009765625	-2.507324	0.8044434	1.584473	2.023926	1.689453	1.314697	1.247559	3.117676
0.390625	0.7739258	0.7666016	0.7617188	0.7299805	0.7043457	0.6652832	0.6884766	0.6445312	0.625	0.5908203	0.6018066	0.5700684	0.5407715	0.5432129	0.5175781	0.4870605	0.4589844	0.4211426	-0.6689453	1.187744	1.640625	1.351318	-0.007324219	-2.506104	0.8044434	1.585693	2.021484	1.687012	1.312256	1.243896	3.111572
0.592041	0.769043	0.7336426	0.736084	0.6958008	0.6665039	0.6286621	0.6506348	0.604248	0.5834961	0.5505371	0.5627441	0.5297852	0.4992676	0.5004883	0.4748535	0.4394531	0.3955078	0.3234863	-0.8129883	1.138916	1.617432	1.340332	-0.01342773	-2.508545	0.802002	1.584473	2.020264	1.685791	1.311035	1.242676	3.10791
0.6799316	0.7519531	0.6958008	0.7055664	0.6555176	0.6298828	0.5847168	0.6103516	0.5639648	0.5407715	0.5078125	0.5212402	0.4858398	0.4516602	0.4528809	0.4187012	0.3417969	0.03173828	-0.5615234	-0.8605957	1.099854	1.594238	1.326904	-0.02441406	-2.513428	0.7995605	1.578369	2.019043	1.68457	1.306152	1.236572	3.101807
0.7165527	0.7226562	0.6542969	0.6677246	0.6115723	0.5822754	0.5407715	0.5651855	0.5151367	0.4907227	0.4541016	0.4675293	0.4223633	0.3613281	0.3430176	0.2563477	-0.4968262	-0.6640625	-0.7739258	-0.8630371	1.077881	1.574707	1.313477	-0.0402832	-2.526855	0.7885742	1.572266	2.012939	1.676025	1.30127	1.230469	3.092041
0.723877	0.682373	0.6054688	0.6225586	0.5639648	0.5334473	0.4870605	0.5151367	0.4589844	0.4223633	0.3271484	0.3771973	0.2404785	-0.357666	-0.4858398	-0.6164551	-0.7434082	-0.814209	-0.8630371	-0.8374023	1.075439	1.571045	1.307373	-0.04516602	-2.531738	0.7861328	1.569824	2.006836	1.674805	1.297607	1.225586	3.085938
0.7141113	0.6384277	0.559082	0.5786133	0.5187988	0.480957	0.4138184	0.4589844	0.3442383	0.2331543	-0.5053711	-0.2685547	-0.6164551	-0.6921387	-0.7348633	-0.7885742	-0.847168	-0.8728027	-0.8837891	-0.7971191	1.085205	1.568604	1.303711	-0.04760742	-2.53418	0.7824707	1.566162	2.006836	1.671143	1.293945	1.223145	3.081055
0.6872559	0.5957031	0.5102539	0.5322266	0.4626465	0.4089355	0.213623	0.3466797	-0.4174805	-0.5871582	-0.7250977	-0.6762695	-0.7800293	-0.8081055	-0.8410645	-0.8618164	-0.880127	-0.8789062	-0.8703613	-0.7495117	1.096191	1.572266	1.303711	-0.05126953	-2.536621	0.7800293	1.566162	2.005615	1.669922	1.291504	1.219482	3.079834
0.6604004	0.5529785	0.4577637	0.4858398	0.3759766	0.1989746	-0.5810547	-0.3833008	-0.6860352	-0.7324219	-0.8447266	-0.7824707	-0.859375	-0.8496094	-0.880127	-0.8764648	-0.8703613	-0.8544922	-0.8337402	-0.7043457	1.11084	1.575928	1.306152	-0.05249023	-2.537842	0.78125	1.564941	2.004395	1.66748	1.291504	1.217041	3.076172
0.6274414	0.5102539	0.3662109	0.4309082	-0.1000977	-0.5493164	-0.7507324	-0.6506348	-0.7922363	-0.8081055	-0.8813477	-0.838623	-0.8728027	-0.8569336	-0.8752441	-0.8605957	-0.8422852	-0.8129883	-0.7897949	-0.6567383	1.124268	1.580811	1.306152	-0.05126953	-2.536621	0.7788086	1.564941	2.001953	1.668701	1.286621	1.21582	3.074951
0.592041	0.4638672	-0.1452637	0.3088379	-0.5981445	-0.7189941	-0.7995605	-0.7727051	-0.8337402	-0.8483887	-0.859375	-0.8666992	-0.8374023	-0.8557129	-0.8361816	-0.8300781	-0.7971191	-0.769043	-0.7421875	-0.6115723	1.138916	1.588135	1.308594	-0.05004883	-2.536621	0.78125	1.563721	2.000732	1.665039	1.287842	1.21582	3.074951
0.5554199	0.3979492	-0.612793	-0.3479004	-0.7092285	-0.8105469	-0.8154297	-0.8300781	-0.8422852	-0.8435059	-0.8435059	-0.8398438	-0.8203125	-0.8093262	-0.802002	-0.7836914	-0.7531738	-0.7202148	-0.6921387	-0.5712891	1.153564	1.595459	1.311035	-0.04882812	-2.537842	0.7800293	1.561279	2.000732	1.665039	1.287842	1.21582	3.076172
0.5200195	0.1733398	-0.7299805	-0.6201172	-0.7861328	-0.814209	-0.8447266	-0.8288574	-0.8276367	-0.8203125	-0.8056641	-0.8105469	-0.7788086	-0.7678223	-0.7556152	-0.736084	-0.7043457	-0.6713867	-0.6445312	-0.5334473	1.169434	1.600342	1.315918	-0.04516602	-2.539062	0.7788086	1.5625	2.001953	1.66626	1.290283	1.21582	3.077393
0.4858398	-0.5163574	-0.7873535	-0.7226562	-0.8007812	-0.8227539	-0.8129883	-0.8178711	-0.7995605	-0.7836914	-0.7617188	-0.7714844	-0.736084	-0.7226562	-0.7104492	-0.6884766	-0.6567383	-0.6237793	-0.6018066	-0.4907227	1.182861	1.606445	1.318359	-0.04394531	-2.537842	0.7800293	1.5625	2.000732	1.663818	1.289062	1.218262	3.078613
0.4431152	-0.6616211	-0.8215332	-0.7543945	-0.814209	-0.7983398	-0.7763672	-0.7946777	-0.760498	-0.7434082	-0.7165527	-0.7287598	-0.6933594	-0.6799316	-0.6628418	-0.6433105	-0.6103516	-0.5822754	-0.5615234	-0.4394531	1.201172	1.612549	1.322021	-0.0402832	-2.5354	0.7824707	1.563721	2.005615	1.66748	1.290283	1.219482	3.079834
0.3808594	-0.7324219	-0.8215332	-0.7739258	-0.7885742	-0.7751465	-0.7409668	-0.760498	-0.7189941	-0.703125	-0.6726074	-0.6848145	-0.645752	-0.6384277	-0.6201172	-0.5981445	-0.5712891	-0.5419922	-0.5175781	-0.267334	1.253662	1.634521	1.331787	-0.03417969	-2.532959	0.7824707	1.564941	2.001953	1.669922	1.291504	1.223145	3.083496
